f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30
0.97392684,1.2715039,-0.16735178,1.7196381,0.9633676,-1.4418875,-0.49528736,-0.8962732,-0.3539909,-0.22556248,0.08075886,0.8212132,0.70945364,1.7112944,-0.67984295,1.4464792,0.7399689,-0.6877973,0.36878678,0.544118,0.44034097,0.23803665,-0.64713204,2.764325,-0.0123355985,1.3445135,0.66899484,-0.39550075,-0.61881536,0.7667387
1.5692043,0.67107815,0.55691254,1.993271,-0.72346395,-0.5383116,0.2667691,-0.18414366,0.18177424,-0.7410782,-0.6445565,1.5721859,1.2489737,0.8184968,-0.58797175,0.3205148,0.7226127,0.27007508,1.3497053,1.5875274,-0.11042022,0.18697654,0.11993835,2.131506,-0.30544817,0.8534597,1.1519369,0.09690152,0.37879214,0.81562155
2.0509062,-0.24354348,-1.0773427,1.1840441,0.6691736,-0.95855796,-0.66728795,-0.6058843,-1.0773866,-0.26170954,-0.56084627,-0.1609931,1.2720935,2.419857,0.31438413,0.64347297,-0.10750509,0.4676218,-1.4507086,-1.1524236,0.40256956,-0.0011771023,0.61386055,1.5635321,0.03176698,0.4020396,1.9466773,-0.99414927,-1.8585002,0.9191916
1.2153187,0.42599508,0.32740307,0.46314248,-0.3568676,-0.7425262,-1.955487,-0.47857794,-0.40043217,0.42859682,-1.5079172,1.2169337,0.11257044,1.6027249,-0.9078208,1.5763825,0.51116353,0.6312772,-0.76401126,-1.2972975,0.83474934,-0.1535881,0.27164382,2.8315036,-0.7953067,0.86305547,0.41235873,-0.8755263,-0.6429254,-0.2584362
1.0347561,-0.27504784,-1.1020802,1.8523695,0.72826844,-0.750695,-0.27890044,-1.1971939,0.34719658,-0.64825016,-0.4804566,2.0030422,1.4209297,0.88671386,-0.11929132,0.32013214,0.9395511,0.19076501,-0.74768126,0.25228953,-0.6368797,0.38883692,-0.49758083,2.2168326,0.41296363,1.8868774,1.2019937,-1.2192495,-0.5071635,0.36725935
1.6508728,-0.1692104,0.030442547,1.6597862,-0.22305867,-1.0586784,-1.9025782,-1.4621819,0.36659348,-0.7911887,-1.5523925,1.7008274,1.1391176,1.3160259,-0.8558047,0.8676974,-0.83247644,1.15135,-1.2339752,-1.4295886,0.59981865,0.29897654,-0.97851336,0.7586533,0.27725273,0.46837604,0.93954843,-1.1260593,-1.0560478,0.75951093
1.225984,1.2038658,0.29801342,-0.19370914,0.6144449,-1.330254,0.3430537,0.87912446,-0.7767783,-0.12762469,-1.8172374,-0.38700312,2.1308203,0.7134912,0.35510606,-1.1381998,-0.76408833,-1.0467737,-0.108257525,-2.018553,0.36273214,-0.905366,-0.80458057,0.8753109,-1.3223968,0.37996572,0.066533655,1.6373432,0.08241087,0.6684305
0.018710434,-0.14374931,0.94060236,1.5473768,0.56762415,-0.36366984,-0.8222824,0.8763679,0.6757628,0.17950624,-0.23472747,-0.48361784,-0.60268074,-0.68668604,-1.3810209,0.03439819,1.1236967,1.5439433,1.096582,-1.4400125,-0.024263032,-1.6444739,-1.3930519,0.955969,0.31478238,0.61972827,1.4047517,-1.2109373,-1.7637266,0.92317516
1.6220858,1.2070272,-0.22951262,0.6528176,0.6755658,-1.012305,-1.7935737,0.0090545155,-0.8630554,-0.80837053,-0.21785292,0.8719709,1.1540718,1.2104864,-1.4531401,-1.3105502,-1.1150386,0.26053554,-1.4516644,-2.21517,-0.37288073,0.12858091,0.12292038,1.64379,-0.8488538,0.90162325,0.68325824,-0.7109142,-1.7749294,0.5418197
1.1563607,-0.5887059,-0.45302498,2.4195158,0.5472994,-0.9063184,-0.18645038,0.08444694,0.41657513,-0.9951679,-0.3251745,0.042160746,1.1272789,1.7408942,-0.18917522,-0.58246726,-0.4207304,-0.30627683,-1.08228,0.9550371,-1.4018537,-0.39892262,-0.4794293,1.9533035,-0.16044089,1.7678208,1.4764982,0.34806457,-0.38677225,0.28179055
1.2764443,0.62837064,-0.28335837,0.03258598,0.4957625,-2.0104477,-0.6719406,-0.19643289,-0.4228412,-0.74833465,-1.2000608,0.99875516,0.8603825,0.5113923,-0.8889185,0.04018528,1.078253,0.12514012,-1.5613389,-0.7864681,-0.16632438,0.4538495,0.0033649988,2.4192686,-0.83383656,1.7743801,0.35035363,0.8799209,-0.61439353,0.46587953
2.1422176,0.51459885,-0.083125785,1.585733,1.0555311,-0.7656692,-1.3558496,-0.17849784,-0.32228297,-1.0898975,-0.68705785,1.367382,0.6439217,0.6856681,-0.3980415,0.10083183,-1.5134252,1.057347,-0.8332274,-1.0799305,-0.4866373,-0.3396021,0.29561535,1.8058776,-0.3140301,1.0248376,1.7821897,0.8442563,-0.66988623,0.5893351
0.726973,0.2220705,-0.35039586,0.538892,0.4941475,-0.7526701,-0.77493477,-0.20733815,-1.130829,0.22924846,-0.36454898,0.14091524,1.6952451,2.1851268,-0.73319066,-0.18124403,-0.36817917,0.15413146,-1.7842183,-1.1591057,-0.3763082,-0.5612048,-0.38268793,2.167652,0.42021692,0.4609543,0.91135424,-0.26572046,-2.1948152,1.2075361
1.4604548,0.19229354,-0.64125174,-0.7266741,-0.15929699,-0.337942,-1.3661503,-0.9393974,-0.56923544,-0.10503519,-1.6842844,0.40852463,1.5289892,1.5370612,-1.4541976,0.9541934,-0.8318211,1.713262,-1.8678623,-0.9569017,0.13177896,-0.29720807,0.1316314,0.9610355,0.08933544,1.7523874,1.4982581,-0.1225981,-0.7005359,1.0064749
0.5778886,-0.11855869,-0.7836283,1.3892913,0.58102894,-1.0185015,-1.1424,-0.8376156,-0.3138958,-0.5070065,-0.7045649,-0.8602323,1.3153055,1.583952,-0.2303175,-0.14635403,0.00940223,1.0693407,-1.3437262,-1.0972648,-1.4998547,-1.8440658,0.91956097,1.4370441,-0.29808363,0.9912435,1.2102878,0.008217126,-1.6233307,-0.53067636
0.8273344,1.2008196,0.48629963,1.1600939,-0.84124553,-1.146269,-1.1064914,-0.22401421,-1.3801672,-1.0225971,-0.28823134,-0.06879348,1.2948087,0.81640077,-0.88676643,-1.3224185,-2.0846252,0.9202951,-1.305958,-1.0794351,-0.5531533,0.21629833,0.49757397,1.5039322,-1.2908607,0.82519495,0.8246973,-0.13387859,-1.2835826,1.0668861
1.9997116,0.6993058,-0.9041226,0.73583114,0.07748694,-1.0868654,-0.17339574,0.26129794,-1.0988071,-0.036709346,-1.8958311,-0.061950155,0.7544334,1.5328907,0.398428,-0.35091603,-0.8843562,1.991609,-1.4145397,-1.2410707,0.10283935,-0.25831038,0.40749574,1.9409087,-1.2481608,0.5858993,0.5010037,0.95239776,-0.7544606,1.2088705
0.83066034,0.042426735,0.008638546,2.165544,0.5311243,0.2197231,-1.0293279,0.33489102,0.16449757,-1.1791843,0.12315475,-0.6746603,0.48226553,1.7381727,-0.12020348,-0.5439858,-1.6115239,0.52098906,-2.0057998,-1.5060574,-0.380899,-1.0558786,0.7059109,1.6049352,-1.3786848,1.3427097,1.0886173,0.7529517,-2.0546572,0.21829428
1.9481655,0.13792849,-1.0947015,0.119335845,0.08213207,-0.5874494,-0.06710611,-1.3326956,0.516771,-1.961312,-0.0012623519,1.6603606,-0.22655015,0.91154516,-0.882347,0.58111405,-1.3198425,1.2286309,0.76570153,-1.7924145,1.1345766,0.6650792,-0.51438487,2.4505858,0.04400763,0.9535848,0.16057771,-0.5001216,-2.4075835,-0.023026593
1.1812538,0.23336181,0.9446706,1.6048435,-0.82245785,-0.6165559,-0.6074942,0.13926268,-0.33775815,-1.8620801,0.035178974,0.7552086,0.3429225,1.3592359,-1.4857641,-0.38462603,-0.54333454,-0.4738186,-1.17619,-1.8091035,-0.6223577,-0.8298806,0.6133835,1.2326232,-0.37799716,1.523666,0.6799813,-0.029821433,-1.6529373,0.79852647
2.2190182,1.1512624,-0.75740945,-0.08045116,0.25122133,0.11819891,-0.61193395,-0.55735755,-0.73606855,-0.768269,-0.88085955,0.6922173,-0.21745725,0.9994317,-0.47659662,-0.22921042,-1.4281907,0.6116751,-2.3563356,-1.4721193,-1.2103528,-1.4481825,0.83672917,1.1696835,-1.0021056,1.3913379,0.8267325,-0.18968038,-1.5349509,0.50948936
1.7907513,0.14581545,1.0494539,0.49921763,0.35862508,-2.7372794,0.11999081,-0.3307802,-0.8048268,-0.7818003,-0.21642676,0.87279737,1.059214,0.3793092,-0.5000991,-0.17973794,0.17954846,0.68752635,0.21596733,0.3577577,0.60885155,0.76272625,0.07959907,2.8503935,-0.41130665,1.8537728,0.16455962,0.50911,-0.84984803,0.09113787
1.1677057,0.8269108,0.09548667,0.6202074,-0.016332384,-1.5977051,-0.86764765,-0.86136025,-0.7910579,-0.71825355,-0.47738612,0.5554037,1.7206798,1.9211664,-0.767431,-1.0305463,-0.9193525,-0.50980973,-1.6980143,-1.2701151,-0.3539433,-0.79038775,-0.6091351,1.9745255,-0.7813091,-0.004750818,0.82173455,-0.002674073,-0.8738332,0.80947876
0.46134952,1.1436803,0.14108428,1.0248562,-0.30196086,-1.2118092,0.15363617,-0.1700177,-0.33844277,0.20954844,-1.0067341,0.9220689,1.5495027,1.1964172,-1.0368856,-1.6229869,-2.072168,0.92234457,-0.78260446,-0.18676323,0.48148945,0.00045119226,-0.059308767,1.9574312,-1.9051571,1.2674462,-0.082392044,0.71589565,-0.49245837,1.1446221
1.7961389,-0.18841395,-0.95974684,-0.25213304,0.46678665,-0.85947275,0.2744928,-0.26522067,0.41330916,0.5644838,-0.93360376,-1.123338,0.11262484,-0.23995683,-0.38701838,0.7084389,0.8675755,1.2333661,-0.08634659,1.155974,0.3894282,1.1090939,-0.8921335,0.082268134,-0.5815884,0.11095851,0.3462584,0.7431099,0.124459,1.0201712
1.0916984,-0.7520036,-0.9852062,-1.1542964,1.3925258,0.31972426,0.07397124,-1.0682142,0.2726277,-1.8727013,0.63877493,0.59275484,-0.843499,-0.5588378,-1.4705038,0.61314374,-0.7321067,-0.12008874,-0.052272066,-0.19536398,-0.4671979,-1.7677108,0.26873672,1.8801048,-0.27899188,-1.4020443,-0.3681766,-0.09350744,-1.2232423,0.03829563
0.410349,-0.12888049,0.16349545,0.2959012,0.13713166,-0.33262256,-0.23542488,-0.14329773,-0.34034055,-0.23800278,-0.40513948,0.119505174,0.3901329,0.20737657,-0.12151293,0.27506328,0.3007741,-0.0023029046,-0.005021453,-0.40654886,0.09185797,-0.2536397,0.16404796,0.68095946,0.027579367,0.53077614,0.17080574,-0.105220206,-0.24208522,0.29245815
0.410349,-0.12888049,0.16349545,0.2959012,0.13713166,-0.33262256,-0.23542488,-0.14329773,-0.34034055,-0.23800278,-0.40513948,0.119505174,0.3901329,0.20737657,-0.12151293,0.27506328,0.3007741,-0.0023029046,-0.005021453,-0.40654886,0.09185797,-0.2536397,0.16404796,0.68095946,0.027579367,0.53077614,0.17080574,-0.105220206,-0.24208522,0.29245815
0.18283424,0.42984545,0.8741247,-0.20585,-1.1423284,-1.8349466,-1.1871469,-1.0396689,0.17361139,0.089300744,-0.27949598,-0.93404347,-0.22060616,1.1029924,-0.62964547,-0.9749345,0.9435991,-0.9987849,-1.4956831,0.87916934,0.124608636,0.19576068,-0.9466593,2.2532296,-0.044276357,0.40615082,-0.08742625,-1.5542774,-0.6859945,0.53561234
1.1896133,-1.6133443,0.51054364,1.143994,0.082440645,0.67342114,-1.4184908,0.85529333,0.29398274,-0.7570752,-1.4105117,0.19438659,-0.39110416,-0.5166285,-0.9421184,0.79071635,-0.24251789,-0.3518645,-0.5221332,-1.1814265,-1.4305043,1.0792199,-0.4016368,1.4022651,1.4239788,0.7374786,1.3557959,0.23780388,-0.110747784,0.96741927
0.4248255,-0.47620332,-0.50891674,-0.47321507,-0.051681526,-1.7894312,-0.24335723,1.2794075,-0.06882158,0.31616426,1.055096,-1.6162152,0.4696964,0.68526757,0.24254814,0.16497995,1.3222861,-0.047015388,0.6995162,-0.32235354,-0.7172145,0.048851624,1.4952071,0.9302945,0.49791962,-0.8285736,-0.8247564,0.20198667,0.02341026,0.6201245
-0.7728879,0.33382517,0.26933345,-0.2100054,-1.3578458,-2.4281085,-0.15412906,-0.19144453,-0.14706591,-0.7149073,0.705581,-0.35250157,-0.63397676,0.5417799,-0.13489045,0.32790518,1.3140876,-1.516014,0.41154358,-1.4727784,-0.4285375,0.9664692,0.29565418,0.27953774,0.44284087,-1.0433165,-0.5331531,-0.67942154,-1.0485173,0.47941682
-1.0112568,-0.25965697,0.081217974,0.36751875,0.36320657,0.9813069,-1.2259064,-0.33522868,-1.4757562,-0.7458632,1.4245732,-0.7865324,0.54151213,1.6124148,-1.8117275,-0.9889532,-1.3807496,0.56803054,-1.7523643,-1.2061223,-0.18236375,-0.6699789,1.7351472,1.0902855,-1.1446353,1.4787171,0.96508294,1.0697892,-0.9663328,-0.5913268
1.9580889,1.1974518,0.5659595,1.2821326,-0.73543423,0.022609964,1.4962981,-0.9923466,-0.38125467,0.3036158,-1.3339825,1.4692993,0.071593225,-0.9652816,-0.27688348,0.47779894,-1.6250973,1.6508077,0.5494034,1.5587505,0.42858222,-0.14495191,-0.5504831,0.09440838,-0.52108264,2.4260187,1.1401228,-1.3781769,-1.1789048,0.1432267
2.017614,0.5582797,0.7223717,0.6032475,-0.7655153,1.0196395,-0.8588474,0.49617898,0.22518457,-0.9390549,-1.348916,-0.060992695,0.40965635,0.72298235,0.30541682,-0.34692574,-1.1664605,0.7233294,-0.6955514,-0.120645106,-0.37126756,0.22226857,-1.3763757,1.8163855,-0.5678301,1.399338,-0.7489477,-2.4813268,-0.96086633,0.35085863
1.3558539,0.9602146,0.068377405,-0.23676643,0.56109834,-1.0658941,0.5267002,1.0003655,-0.96655196,0.17567962,-2.2089107,-0.39098173,1.2580749,1.0675521,0.698781,-0.8915401,-0.48111236,-0.39337236,-1.0213952,-1.803413,0.35343847,-1.6413916,-0.6800396,1.2056429,-0.92589533,0.04937067,0.32391995,1.7840462,-0.012891918,1.3288136
1.7201334,1.2119675,1.6140862,0.43307376,1.2135607,-0.5653408,-0.7763821,-0.105932534,0.2909441,0.326062,-1.9224846,1.0416503,1.8706868,0.4563799,-0.3405635,1.0842869,1.1747048,0.5543504,0.006735295,-0.82763475,-0.051744126,0.017191485,-0.50533396,0.5372721,-0.47838196,1.102009,0.994228,-0.13599259,-0.10776557,-0.025854465
0.8905287,-0.096312985,0.78515965,0.50134,0.61552244,-2.2732055,-0.08786758,0.6483894,-0.473459,-0.08193139,-0.3054117,1.9966886,0.84764993,-0.4379789,0.8759773,0.4982242,0.8928492,0.028872587,1.1567119,-0.019409642,1.3876829,0.13220043,0.68366426,1.7180492,-0.26298812,1.5865548,0.14325008,-0.7015712,-0.06608641,0.32190192
1.680767,0.6853673,1.2950984,0.63007224,-0.96237403,0.018290497,-0.736897,-0.065344274,-0.49885476,0.23065156,-0.7021301,1.0181415,0.3284256,-0.72604203,0.70550513,1.4421757,0.8099295,0.41003126,1.0233243,0.23366693,0.86478585,-0.05917836,-1.1007198,1.3513043,-0.8506136,1.0062016,-0.5603034,-0.1493261,1.0084088,0.3526495
0.40421218,0.19346146,1.2096426,1.0654782,0.5397888,-2.4218547,-0.37601846,-0.7524683,0.23716931,1.4496737,-0.8361042,1.1131532,0.07312083,0.043460786,-1.4497708,0.6256091,1.028127,0.98664033,0.7423583,0.2823979,-0.6043272,0.088584885,-1.1129899,1.7622983,0.12612095,0.323727,-0.3969957,0.22141296,0.32214126,0.9409486
1.2205937,-0.25450957,1.2048684,0.14728865,0.15898007,0.177573,1.5987529,1.2200089,0.20876949,-0.7099267,-0.7796473,0.70454484,0.7010695,-0.9746227,0.5006634,-0.78292274,1.1707091,-0.17256968,0.6715815,-0.12649596,0.23421285,1.4225318,-0.06763303,1.0138302,0.6447798,1.2310224,0.77248573,-1.8468738,-1.9103293,0.7119647
0.46704233,0.37241563,1.22168,-0.36521164,0.760447,-0.19983116,0.3009755,0.07841825,-0.010665998,-0.8201099,-0.53649986,0.85002774,-0.6248735,-0.43053475,-1.3719815,0.06986523,-0.07102491,-0.69568676,1.473386,0.091967046,-0.09612552,-0.032794505,-1.562638,1.8915863,0.41231126,0.42491466,-0.5915348,-1.1447556,-0.26089495,0.67820543
0.6523903,-0.39374593,0.5012466,1.761018,0.50188786,-1.5564376,0.008403942,-0.5103932,0.5052333,-0.33233976,-0.87946546,0.46124905,1.2276341,0.6394931,-0.8311349,-0.09458156,1.480681,-1.0186961,0.025916293,0.7595356,-0.40220428,0.7664577,-0.7562948,2.2193832,-0.18575105,1.1728853,0.453061,1.04317,1.4525635,-0.025835223
0.5405083,-0.43481746,1.7836008,0.43317938,-0.025864575,1.4005692,0.45635438,0.5584878,0.14298235,-0.6338022,-1.8259022,0.55706483,1.5249392,-0.7265527,-0.08952695,0.04125887,0.3949209,0.517269,-0.18537778,0.0905164,1.651264,0.15764602,0.99644244,0.45426422,0.8819894,0.8648077,0.6455105,-0.5862119,0.1428006,0.07956064
0.78669983,-1.3426727,0.6577078,1.6822313,0.9081073,0.45571372,-1.1593598,1.4368182,0.83202314,-0.046118096,-1.5031066,0.60646135,0.705011,-0.8493968,0.7068453,1.043732,-1.0054893,-0.73580235,-0.5168717,-0.37295246,-0.40057552,0.7232458,0.1323871,0.79688907,0.44048917,0.9787204,1.329952,0.24911773,0.088442355,0.6206601
-1.5040954,-0.07996009,1.5466172,-0.11221364,0.16181266,-0.3145605,0.52646965,-0.43747416,-0.18541849,-0.5294539,-0.38909826,1.1468618,-0.41555834,0.2910467,-0.19590038,0.41610414,1.3624667,-1.6938865,0.72798276,1.011551,0.15447314,0.21490268,0.2238041,0.8116865,1.4234977,0.15000945,-0.55337405,-0.94040096,1.3887665,-0.4413324
-0.8157297,0.5066279,0.3126022,1.3301141,0.63074964,-1.3020447,1.70229,1.4495459,1.1326425,-0.59904015,-1.0807564,2.1174946,-0.17994107,0.051639125,-0.19620517,1.1903111,-0.15713617,-0.11644393,1.2618163,1.0219475,-0.46242237,0.5209838,-0.5307808,0.9953655,-0.2959596,1.7936074,0.5716598,-1.1950266,-0.44536507,0.5095356
1.0771879,-0.12886217,0.29741162,0.028216079,-1.2506442,-0.32543558,0.6584227,-0.2907026,-0.82182527,1.2474307,-2.5894847,0.2834779,0.6452607,0.061484545,1.350322,0.35456952,-0.5119212,0.972971,-0.54651165,-1.1602932,-0.50369483,-1.4632423,-0.47834092,0.025355995,0.15415543,1.0922256,0.39954814,-0.047661647,-0.38293552,1.4689761
1.2052563,-0.14537382,-0.77425146,0.23303387,0.52115995,-0.5620126,0.3700056,0.15561551,-1.0782104,0.89521855,-1.7340212,-1.2738637,1.0691538,1.2872095,1.635847,-0.15393572,-0.9150264,0.5365247,-1.5751995,-1.2009323,-0.7569001,-1.8117105,0.26394397,0.9623115,-1.065685,-0.81085145,1.0218204,0.47481078,-0.06326181,1.1038104
0.77368414,-0.08943969,1.0671113,-1.9393696,1.7763453,0.057659082,0.09422831,-1.0359453,-0.027933963,-0.57372344,-0.83217746,-0.29302835,1.3035393,-0.10488376,-1.181147,-0.8739515,0.17619173,-1.068023,1.3470058,-1.0558647,0.5479668,-0.28079805,-0.09172782,0.86867356,-0.59419084,1.0114281,-0.37004173,1.5866346,0.92981863,-0.68656087
0.7033705,0.2851187,-1.1365992,0.31957033,-0.35769087,-0.88006264,-1.1761001,-0.9741271,-1.4219494,0.043665476,0.28111064,1.018965,0.5591276,1.1229393,-1.0844641,-2.217969,-0.39483786,0.80792534,-1.6984663,-1.1926599,0.026503988,-0.23359054,0.37960383,1.3093716,-0.08528732,1.2371513,0.8676149,-0.6916354,-0.44166625,1.4636737
0.3943646,-1.4644133,-0.6159252,1.9249998,-0.19184375,-1.2680517,-1.0744044,-1.5385675,-0.4527741,-0.93018585,-0.38986105,1.3826294,-0.31702542,2.0837686,-1.044076,0.3774085,-0.48728877,-0.056533597,-0.61621153,-1.2122067,-0.3252879,0.31479657,-0.24531251,0.96490777,0.3412879,1.864002,0.62348205,-0.04187271,-0.35608637,0.8678142
0.97458583,-0.09200819,0.16924848,1.0582783,1.2359341,-0.2279048,-0.33348715,-0.81112856,-0.80675286,-1.4631808,-0.96970946,1.2980802,1.7579359,0.42977887,-1.4801179,-0.25805736,-0.4937653,-0.6012256,0.39031073,-0.76898956,1.6666621,-0.10495913,-0.9485881,2.666554,0.2401281,0.5847612,-0.22575793,-0.63560903,-0.1779468,0.66820997
2.1390526,0.3124356,0.17205073,1.4376835,-0.30382058,-0.18014486,0.3456651,0.39918193,-1.0215995,-0.9817508,-1.0720708,-0.06985105,0.47119325,0.8234086,-1.6307553,-0.5672657,-0.035705566,-0.37076026,-1.0338719,-0.65373456,0.30033004,-0.5695793,1.7986445,1.1130779,-0.14620218,1.1851877,1.2278411,-1.1724691,-1.057161,0.52922714
1.271871,-0.019299973,-0.15185405,1.4463563,0.9712294,-0.3927611,-0.21680872,-0.28288954,-1.3302968,-0.65932995,0.02691361,-0.135826,1.7578204,0.9053587,0.0030465126,0.77595687,0.6462174,-0.8725397,-1.6215312,-0.15692045,-0.5953836,0.027750269,0.9584881,1.6691312,0.304125,1.1866539,2.3018827,-0.555573,-1.2675486,0.67021763
2.177483,0.58586264,-0.52208567,0.5162083,0.29253042,-0.96237326,-1.4383603,-0.77288884,-0.9155895,-0.72481346,0.22057329,0.30428845,0.47257018,2.0932803,-0.91380525,-0.51063913,-1.158964,0.960913,-2.0949283,-1.2370161,-0.41773748,-1.122789,1.4064684,1.3008577,-0.4155231,0.30735493,0.7457027,-0.42771393,-1.1086879,0.62452006
1.1161115,-0.8171601,0.6281733,0.7687042,0.70961446,-0.9106458,-0.3201856,0.61093783,-0.2773354,-0.539149,-0.3983597,0.73075503,0.41881055,0.2979368,0.5504792,0.1609828,0.004773602,-0.5718379,-2.0697246,0.19755018,-0.22909454,0.56847847,0.65935516,2.11983,0.23365498,1.9293857,2.291222,-0.9917764,-0.3601824,-0.4669841
0.28339046,0.09155385,0.7415663,0.6719314,-0.92343295,-1.4534912,-1.6274967,-1.3480431,-1.6302348,0.2694068,0.4200722,0.8392593,0.7110912,1.4625622,-1.1839947,-1.9821582,-0.361152,-0.43983826,-1.0090811,-1.1833191,-0.26232675,-0.27928382,0.69612575,1.6725634,-0.9333554,1.1125233,0.532295,-1.1662929,-1.0278114,0.38560995
1.4068019,0.14525315,0.4794351,2.5156512,-0.31437922,-0.75093704,-0.10960493,-0.4900076,-0.15738717,-0.46603924,-0.9773268,0.95191735,0.048833773,0.8033645,-2.7812262,1.0375808,-0.18480268,0.5134753,-1.4933299,0.07859096,2.160415,0.053655386,-0.01953423,1.5695101,-0.32186726,0.8703779,0.7799574,0.7217376,-0.35964748,0.35521147
1.3655517,-1.0942618,-1.6349486,0.71799594,1.0393882,-0.9884319,-1.612619,-2.0548956,0.74655706,-0.67153513,-0.41250566,0.8826287,0.5896586,1.4710844,-1.4332056,-0.20521922,-0.25238252,0.5633053,-0.7323761,-1.0267897,0.60049033,0.57451403,-0.3642111,2.3675542,1.1772964,0.45560372,0.39837515,-0.24777037,-1.4377666,0.43238515
1.2343476,-0.54856604,-0.20815854,1.1115481,-0.099593624,0.18107048,-0.6791255,0.0011984631,-0.5479899,-0.99096465,0.27027053,-0.7759217,1.3276469,0.86744165,0.9321588,-0.040085778,-0.6818553,-0.2653392,-1.7694805,-1.3736643,-0.49791622,-0.8900778,1.4723502,1.5193092,-1.8223884,1.45548,1.1934581,-0.14136076,-1.1674625,0.55994034
1.6778963,0.06999722,-1.5050257,1.0582212,1.6862931,-1.2843331,-0.94508016,-1.3651637,-0.44613653,-1.3957865,-0.43089452,0.45266813,0.6510315,1.0599118,-0.9298121,0.22446625,-0.2605278,0.4091435,-1.6906482,-0.2254421,-0.7249333,-0.23967567,-0.16374026,1.7571123,0.48002797,1.4888966,0.91732377,-0.10830344,-1.352863,0.8804553
-0.3638063,-0.34164545,0.15526776,1.9501673,-0.2023957,-0.81077963,0.39878494,-0.9132655,-0.018085599,-1.55846,0.43708223,0.8488406,1.2286735,0.8692001,-0.094793886,-0.33157194,0.096815154,-0.1508596,-1.2406032,-0.37942672,-0.8056695,-1.2679958,0.23636681,1.5586886,-0.6859418,2.4000185,1.3356488,0.48691815,-0.87845016,0.38091972
1.4067292,0.5476767,-1.094049,-0.11882943,0.7956522,-0.8318769,-2.365412,-1.4421957,-1.6040343,-0.72512704,-0.2606589,-0.5746044,0.7970631,2.0227506,-0.14021763,-0.33541417,-0.4224726,1.1098686,-2.0125418,-2.306798,0.070719644,-0.4308387,1.1793152,0.42146564,0.0059368163,0.05596491,1.005553,0.36873692,-1.5773964,0.7542942
2.2858765,-0.8339686,-1.3140429,2.4672399,1.2095007,0.052066945,-1.6536715,-0.60644835,0.31874192,-0.5758779,-0.22107184,0.028075567,-0.06524372,1.998949,-0.49825493,-1.2670262,-1.470228,0.013193557,-0.9717964,-1.1679088,0.09676173,0.21771859,0.30267426,2.2671778,-0.08524044,0.4540107,0.9570943,-0.13430862,-1.921027,0.2567378
2.7855217,0.27266076,-0.4587194,0.8907025,-0.016336542,0.35771933,-0.73756605,0.66631675,1.196982,0.3072531,-1.8989744,-0.72943467,0.88556665,1.1350585,-1.0071449,-0.042628437,-0.2496925,2.4177186,-0.3461036,-0.9274088,0.16234547,-0.15479492,-0.0069757663,0.65951926,-1.5775709,0.8459084,0.75458366,-0.51933634,-1.4999864,0.8429331
0.95204765,-1.1359695,1.2691016,-0.66595304,0.023367722,1.0117953,-0.2670512,-1.3016113,-0.52971315,-1.5075318,-0.62851477,-0.49835747,-0.03226967,0.10985938,-1.1637797,-0.69834745,-0.3478415,0.31919318,-1.8725756,-1.9128835,0.8079883,-0.8564769,1.9476054,1.4970102,-0.38233823,0.95173323,1.8951613,0.028472662,-0.9075378,0.05911588
1.4771739,-0.32151166,-1.0229906,1.1776891,0.87966365,-0.7635757,-0.47214985,0.6069067,-1.0278933,-1.1157093,-0.12016258,-1.0496379,-0.20459746,-0.08740395,-0.14031957,-0.60676885,-0.55030566,0.20488165,-1.5515642,1.0385576,-0.69067204,0.0007442683,0.2152468,2.1804147,-1.4391851,0.61564744,1.7796109,-0.34256148,-1.4329085,1.0130848
0.50360185,-0.98251945,0.5206694,0.21764329,1.525929,-1.1497093,-0.1824523,-0.56022406,-0.416205,-1.786496,0.68345094,0.31536686,-1.155486,0.07706013,-1.3247461,0.4307738,0.62700075,1.498423,0.76028466,0.63920134,0.17576206,-2.7385104,1.2681717,2.0084424,-1.0050513,1.0547966,0.38218525,0.3095019,-1.1192915,0.0641256
1.3674204,-0.1744597,-1.6514276,0.8783375,1.889951,0.92247057,-0.7993499,-0.19087338,0.5501516,-0.19075744,-0.07371895,-0.26990688,0.20406637,0.5355592,0.12482622,-0.3408277,-1.3924127,0.96650815,-0.58837855,0.09974778,-0.7766849,-1.9088489,0.0998512,2.6445866,-1.3926218,-0.008704856,0.7798638,-0.018516473,-1.8819977,0.40151823
0.48753583,-0.9414872,-0.7265246,2.1338239,0.4772357,-0.6481199,-0.23607948,-0.793605,0.5655328,-2.7856996,-0.42933342,-0.7212277,0.124754846,1.5578645,-0.20502296,0.50281245,0.17688145,-0.69792485,-1.2656518,0.13763487,-0.4678148,-0.966756,0.14090092,1.5520157,-0.9793837,2.0604935,-0.16341114,0.54435086,-1.239586,-0.1274686
1.2321573,1.2606009,0.78362894,1.7433246,-1.3700306,-0.071002476,0.35598433,0.28136593,-0.9279844,-0.80088335,-0.7343977,0.8487317,1.1744512,0.3636557,-0.72380865,0.5807523,-0.91178495,0.44284227,0.9228718,0.23127288,-0.15079936,-0.41451323,0.7893721,1.7722741,-0.6656656,2.091758,0.26944268,-0.7472092,-0.24782568,0.4257165
